,Satellite ID(Fake),Current Official Name of Satellite,Country/Org of UN Registry,Country of Operator/Owner,Users,Class of Orbit,Type of Orbit,Longitude of GEO (degrees),Perigee (km),Apogee (km),Eccentricity,Inclination (degrees),Period (minutes),Launch Mass (kg.),Date of Launch,Expected Lifetime (yrs.),Contractor,Country of Contractor,Launch Site,Launch Vehicle,COSPAR Number,NORAD Number
578,579,Starlink-1630 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-18,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057R,46132.0
579,580,Starlink-1631 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-18,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057AL,46151.0
580,581,Starlink-1632 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-18,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057BF,46170.0
581,582,Starlink-1633 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-18,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057BG,46171.0
582,583,Starlink-1634 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-18,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057AM,46152.0
583,584,Starlink-1635 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-18,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057BH,46172.0
584,585,Starlink-1636 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-18,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057AN,46153.0
585,586,Starlink-1637 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-18,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057S,46133.0
586,587,Starlink-1638 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-18,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057T,46134.0
587,588,Starlink-1639 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-18,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057U,46135.0
588,589,Starlink-1640 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-18,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057BJ,46173.0
589,590,Starlink-1641 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-18,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057BK,46174.0
590,591,Starlink-1642 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-18,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057AP,46154.0
591,592,Starlink-1643 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-18,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057V,46136.0
592,593,Starlink-1644 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070A,46532.0
593,594,Starlink-1646,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062AC,46351.0
594,595,Starlink-1648 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070B,46533.0
595,596,Starlink-1649 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070W,46552.0
596,597,Starlink-1650 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070AT,46573.0
597,598,Starlink-1651,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062AT,46366.0
598,599,Starlink-1652,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062AU,46367.0
599,600,Starlink-1653,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062AD,46352.0
600,601,Starlink-1654 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062B,46326.0
601,602,Starlink-1656,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062AE,46353.0
602,603,Starlink-1657,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062AF,46354.0
603,604,Starlink-1658,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062AV,46368.0
604,605,Starlink-1659 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070C,46534.0
605,606,Starlink-1660 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070AU,46574.0
606,607,Starlink-1661,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062AG,46355.0
607,608,Starlink-1662,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062AW,46369.0
608,609,Starlink-1663 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070D,46535.0
609,610,Starlink-1664 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070X,46553.0
610,611,Starlink-1665,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062AH,46356.0
611,612,Starlink-1666,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062AJ,46357.0
612,613,Starlink-1667 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-18,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057AQ,46155.0
613,614,Starlink-1668 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070E,46536.0
614,615,Starlink-1670,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062AX,46370.0
615,616,Starlink-1671 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070Y,46554.0
616,617,Starlink-1672 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070F,46537.0
617,618,Starlink-1673,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062C,46326.0
618,619,Starlink-1674 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070Z,46555.0
619,620,Starlink-1675 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070AV,46575.0
620,621,Starlink-1676 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070AA,46556.0
621,622,Starlink-1677 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070AW,46576.0
622,623,Starlink-1678 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070G,46538.0
623,624,Starlink-1679 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070AB,46557.0
624,625,Starlink-1680 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070AC,46558.0
625,626,Starlink-1681 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070AD,46559.0
626,627,Starlink-1682 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070AX,46577.0
627,628,Starlink-1683 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070AY,46578.0
628,629,Starlink-1684 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070H,46539.0
629,630,Starlink-1685 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070J,46540.0
630,631,Starlink-1686,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062D,46328.0
631,632,Starlink-1687 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070K,46541.0
632,633,Starlink-1688,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062AY,46371.0
633,634,Starlink-1689,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062AZ,46372.0
634,635,Starlink-1690,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062AK,46358.0
635,636,Starlink-1691 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062BA,46373.0
636,637,Starlink-1692 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070L,46542.0
637,638,Starlink-1693 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070M,46543.0
638,639,Starlink-1694 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070N,46544.0
639,640,Starlink-1695,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062E,46329.0
640,641,Starlink-1696 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070P,46545.0
641,642,Starlink-1697 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070Q,46546.0
642,643,Starlink-1698 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070R,46547.0
643,644,Starlink-1699 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070S,46548.0
644,645,Starlink-1700 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070T,46549.0
645,646,Starlink-1701 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070U,46550.0
646,647,Starlink-1702 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070V,46551.0
647,648,Starlink-1705 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070AZ,46579.0
648,649,Starlink-1706 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070AE,46560.0
649,650,Starlink-1707,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062AL,46359.0
650,651,Starlink-1708 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070BA,46580.0
651,652,Starlink-1709 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070AF,46561.0
652,653,Starlink-1710,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062F,46330.0
653,654,Starlink-1711,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062BB,46374.0
654,655,Starlink-1712 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070BB,46581.0
655,656,Starlink-1713,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062AM,46360.0
656,657,Starlink-1714 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070AG,46562.0
657,658,Starlink-1715 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-073B,46671.0
658,659,Starlink-1716 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-073C,46672.0
659,660,Starlink-1717 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-073D,46673.0
660,661,Starlink-1718 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-073E,46674.0
661,662,Starlink-1719 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062G,46331.0
662,663,Starlink-1720 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-073F,46675.0
663,664,Starlink-1721,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062H,46332.0
664,665,Starlink-1722,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062AN,46361.0
665,666,Starlink-1723,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062J,46333.0
666,667,Starlink-1724,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062BC,46375.0
667,668,Starlink-1725,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062K,46334.0
668,669,Starlink-1726 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062AP,46362.0
669,670,Starlink-1727,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062L,46335.0
670,671,Starlink-1728 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070BC,46582.0
671,672,Starlink-1729 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070BD,46583.0
672,673,Starlink-1730 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070AH,46563.0
673,674,Starlink-1731 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-073G,46676.0
674,675,Starlink-1732 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070BE,46584.0
675,676,Starlink-1733 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070AJ,46564.0
676,677,Starlink-1734,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062A,46325.0
677,678,Starlink-1735 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070AK,46565.0
678,679,Starlink-1736 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070BF,46585.0
679,680,Starlink-1737 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070BG,46586.0
680,681,Starlink-1738 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062M,46336.0
681,682,Starlink-1739,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062AQ,46363.0
682,683,Starlink-1740 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070AL,46566.0
683,684,Starlink-1741 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070AM,46567.0
684,685,Starlink-1742,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062BD,46376.0
685,686,Starlink-1743 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070AN,46568.0
686,687,Starlink-1744 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070BH,46587.0
687,688,Starlink-1745,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062BE,46377.0
688,689,Starlink-1746 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070BJ,46588.0
689,690,Starlink-1747 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070AP,46569.0
690,691,Starlink-1748 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070AQ,46570.0
691,692,Starlink-1749 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070BK,46589.0
